Unnamed: 0,Encrypted_Seller,Encrypted_Id,Title,marca,start,end
105,f51dd2a6ff6320e8cc0ca17f0bf16e65b183e94ef4d83cd30405f57399363c34,aee16dda25c346adf2f6d205a98ebbb4746c1f24bc5fbc154c0986802adb828d,iPhone 6s Plus 32 Gb Usado,iPhone,0,6
106,b92ea06de9b4a9d416fbb9a8896ae51dbe56125fd15f4e23e197fa885cb96485,98d33e820269a9d2bb4dda5bff3008a87d8f7636004656eab3edd2be1091f034,Apple iPhone 11 (64 Gb) - Negro,iPhone,6,12
107,da41835299e5c53243925033aacbdb0a5c920df5f7cd2ab8c11c083693d0636c,f54e9e6ccb7518432caed0b285ac21b430c2fa04004567720f50e7530b61c6ae,Samsung Galaxy J8 32 Gb Negro 3 Gb Ram,Samsung,0,7
108,eb957b0f41e8996ec2d3b02f9702c7c8e926840332d0ccc749d3a39cbb999a68,887781bdc4c5e5829d3c999887409515c836f92a170d593dc98482cc96dd7c66,Moto G8play 32gb Rojo,,,
109,2af6263dbf6c21669cc7f70637adb84b4cc7937bcef7a4743faded81a3bf1639,c86d4bfd150fe38c8aad8af1e2fe946416d96bb9477eb51de9920ca5f37addcc, iPhone 8 64 Gb Oro,iPhone,1,7
110,a9580aae0e0c1ebf147d292f7ff38f3cfb89fa93a649fcf4e679c99b662438a4,468d4774517172a1db6963bd4969793aa0345f3b557762e509aa8038b74858af,Samsung Galaxy J2 Prime Color Negro ,Samsung,0,7
111,e8440f83fc3af812da8bbd078adc8a9e186e4ead1634fec5a5b63859d2643f2d,d4ed2288a7430c79d60241a9d6f1ab8186b4ba0ab2d7a03e74e88e2001471772,Celular Motorola Edge 20 Lite 128 Gb Gris,Motorola,8,16
112,b376f3b094f0a38ea767d218204195c8e46d49ca427c00de3fc4f474958dce2b,18167bc4f8dd4837c85b8afc90015e215a4cbdeebb5d6b57e340c2ef294d16f0,Çelular Samsung A02 64gb,Samsung,8,15
113,ae7af28d30bc17ac915c8e9ffd7785239036658ddcbfd83ba988fb92b35f4cd0,69315cd137a3e006beb8efc7e839ad9d23979d76005f5842846f6d47372db9a4,iPhone SE 32 Gb,iPhone,0,6
114,f947dd7369f3e253eac636643861bd64a8f7221f761e04a746a3225b5eb54922,4846444c40856eb084b8b35251266c6b2638aac2e6fdd2385289963ee018d0f5,Xiaomi Mi 9 Dual Sim 64 Gb Negro Piano 6 Gb Ram,Xiaomi,0,6
115,a269b3ee47db68d80d894cdec2ec0278a286cc33ccd6e93467248524aae83094,d10bd5551967da47d95e07ec51d1fd2485e1e61ff12ce3e15f6d150ade2e05c9,Apple iPhone SE (2da Gen) 64 Gb - Red - Liberado,iPhone,6,12
116,d566b23569a00349d07bef779906b3dcc855347ee4f8e549132cd6e4a2396b36,52f867623a43925332cb622a1e9bb7e7ac4490191c58c66122d103cbbd56afea,Samsung S8 64 Gb Color Midnight Black + Film Glass Original,Samsung,0,7
