Unnamed: 0,Encrypted_Seller,Encrypted_Id,Title,marca,start,end
10,bea51f5ba5b79d0c1e519dced288908ea757a5752d2eeeb71a11f87404c8e1db,be6aa4f12e744f917c3e5191f0ad947c3cfaec30d4f6b4bf442ca525aa0c3166,Tv Smart Kanji Uhd 4k 60'',Kanji,9,14
11,24e31c7cb04584ca5366a54f91092e92cff4310c1491b07cfa884ae74eb6325a,e0b4dfaa74182b301fbe986c291b1ef948c5ddcae753615e31e98f1a34578ed1,Smart Tv Samsung Modelo Un32d5500rg Usado Con Garantia,Samsung,9,16
12,3792da3c8777630caf199a27c03dcc6648e4d298891c5f264c4020d7f8fb57dc,d4dbf5c7b5c53f02a0d9f495d1054d824a87592f311de0a6269ce8e390ed8689,Smart Tv 42 Pulgadas Full Hd Hitachi Cdh-le42smart19,Hitachi,29,36
13,443a41cd1d8d56c3297ab04bceff50ee7294eb2a1f982b82ac0be92dac37225b,1c11ccb34e83a2e44b2a4289cc8ea59001821c4c4c4eeea55d60056f09e332ac,Tv Plasma LG 32 ' ,LG,10,12
14,d5d7b2e63cb705a32689fece254369a5b157f3c12056f83a5a767282e737569e,c54e88d965ab9703a01cbe8416d7ad33f1af7586047eee3299e564cd29179bc0,Tv Led Top House 43,Top House,7,16
15,6cbdcfb59748b9e8467bed25b3896f689a63f1c9dd25bf229ef67eaebcbaa140,bd825e3415dbd77faf88ce08710b37fd8e01a2cf325b99c823b8b155eaa77f57,Smart Tv Samsung Series 7 Un55ru7100gczb Led 4k 55  220v,Samsung,9,16
16,6ae89077de5d4ce88f8154101c36b36b06a7cdf561aef57444f57a634d2b7510,73d55d8c2f8e45a596dbf430b18aa44b0634b0f3dd649217e2857b2720b95196,Tv Lcd Samsung 40',Samsung,7,14
17,39910e7cadf745373b8be6ee8c46e9d33d51258c4e9038e02ad031e296259bda,429e5fda870cc06f2e1f721b17caaee0551287493b7684deb87b8a02e8108d1f,Televisor Goldstar 14 ,Goldstar,10,18
18,587eb1c9d7b6a212e9483c82f4c4b6da89c5703f9a272311255dd15a91f9f59c,49d0113f64b766396b68e210f282bc59d38bdb1dce94f1767bdac5ff2d19a3a6,Tv Led LG 28 ,LG,7,9
19,9a86d719100eec728d906145c001cfd37f41a95eded704b8ef93170e34908e37,2eaff0de2232995ad1a478c1fe87d5155823df41b936080299b4974ca6940748,Oferta Smart Tv Philips 43,Philips,16,23
20,4400560f4f9262191cce9d4515c7c9a89ce573c45f4e1172c8ac8724f14533e0,3ac9e4985bd93fd02cf7d78d41a03142d32f60debd5fd36bbf60dfe09b1227b8,Smart Tv Hitachi 32 Cdh-le32smart Hd Android Bluetooth,Hitachi,9,16
21,297b29d80b171585d3861b1926546b5a6706adc42f2aa5005aa9246c1213e326,57a8e92c99e0e40828ce15b2585f36cd07a2301de68780b8005fe9a3d82223af,Televisor Lcd 21 Pulgadas Samsung Con Control Remoto ,Samsung,26,33
22,d6a2c6a94000f70714c797bdf5d80fbea4a56017362325f3d5c01a82e86a9187,bb2990acaa00714e944e8be5dc87da2e2e711d109ee41b67de66a4f49e1031fa,Lcd De 32 ,##REV,##REV,##REV
23,f2fe7da3870a14024bdcf91c3997206928c78268df631515d75884a4d5f3bbff,6e9d7dfcb04d7110086d2d3f976dd84e2027f6d8ffa0e455c17ff5761d7be0b8,Tv Philco 24,Philco,3,9
24,cf89b20ee83330d2ac3f082e1ab04c4aeed4326a2b0a604558717da6b947cc6f,83693ba300c9ab0415627f1cd65ae518e6414ea6355cb4e9cae57edd90634a3d,Smart Tv Philips 6600 Series 55pug6654/78 Led 4k 55 ,Philips,9,16
25,327b9619d987a28d2d96c7bfdac14b8030f88aa6b3b56510690b2093a114ccb8,bded5c8667bfd3cda4faaaa3d518eda95f35758e86cf9629830ada79006ddeee,Tv Tubo Sony 20 Pulgada,Sony,8,12
26,7c3463864b32270ec1a276168b1de12b3400f79a8288b1ab6cb8bcd2df53b048,aa3bd5286f2081b63e0cba7600c4795a2835b09dbf652cbd8d8302bf27402623,Televisor Noblex 32 Pulgadas Hdmi Lcd,Noblex,10,16
27,f622c34396b88012e97d314bf721932096212110ac5bc4ee269cdcf387ef13d1,f4d342f8883166c00139797f58aae2b026a267e079a5f66fac5da07c95a6ff91,Sony Bravia Xbr 65x855d,Sony,0,4
28,3b8fb4ef2bee8d42f9b4f4f311bc8f9a1db00822b9a74fb2c17443d8150a4dfc,4e490dfb7e3010888b1d0eb68372a1b3a8a869ef7a57ee03ff76697d991510fc,Tv Samsung Series 4 Un32eh4000gcfv Led Hd 32  100v/240v,Samsung,3,10
29,006b85f876cc305259132c65f31ec0bc720865390aba41ed789abf0a2d53752f,558e9ffb6bee31ed62ecd6e622f69bb74440fee2b30636cf466b457c7316baf8,Smart Tv Samsung 43 Uhd 4k Un43au7000 Techcel Ahora 12,Samsung,9,16
30,940bffbb8e812037fd51bba0cca38c9151bbecc3724b5ee84adbb792fc63061c,3313a086e21363082f07521235133a26f304d8d848e2bfb88a9db36a18d9ac69,Smart Tv Bgh B4321fh5a Led Full Hd 43,Bgh,9,12
31,316cfe76a04e2cc3cf47b2a27b4fd4230eae1869d9dfa24f94ffe3a75dcea51f,dd4468eba156569790950c5d5ded89d795bc39e0a152623fc6321e6816e33dc1,Televisor Philips 42 Fhd Modelo 42pfl7007g/77 3d,Philips,10,17
32,da10bc3506f89c4287ddcb812f5d9e0cd38a5636baa4830d06a751b538b45db1,2153d2fe6a005f94d86b9a26d3e4eb87edde48f07de3e9d7cb2331bf4260c049,Televisor Noblex 21  Color Pantalla Plana C/c.remot.funciona,Noblex,10,16
33,6917cca58cab101a6b86ac74428f576f1390f5a49207b1d57549d00332a743da,79a28956c89b015eb8883e9f3962696ca9f3aaaafddbb9462548d0311240770e,Monitor Led 24 Tv Hd Enova Cuotas,Enova,21,26
34,e128004962a8c07ff9f4caad1180a80f3047c568536aa13580f6e07d0da6c475,67885164e06fcc492ea2afb6a324cc421d90b6b89a4b6c3ecdb9e39e9d8032ee,Smart Tv Jvc 55' Funcionando ,Jvc,9,12
35,6917cca58cab101a6b86ac74428f576f1390f5a49207b1d57549d00332a743da,500474a18508d6c18955e7edfa524ef7ed9728c9db71c61d3179c7407feb0c69,Monitor Led 24 Tv Hd Enova Cuotas 24,Enova,21,26
36,d39676316d0975403af9d63c6c25e9a67a49ba4f3e9a1996e8f2a8c2257ee6b7,5da93c97a459c4d3fd0989f1863ba377d661e9226fa2c1591e60d917e45c304a,Tv Sony Bravia Klv-26s300a Lcd Hd 26  Como Nuevo!!!!,Sony,3,7
37,8efc7a5e7a2117772fbcef8cf328088ac4abc64fe2de3d18e5d1acea5380f8d3,1a594e36f2011f0759755d99d7d848df3bd7dd450eaf6b156bbd0efbb5d86193,Tv Plasma Sony 32,Sony,10,14
38,a5793baf2013e107ff12bec09e43f1ff8cec89012ac91779c14d7f2b17d925b0,2ccbe10088321a2007367dd8b580a898e707efebc3fbf48b2b183a2ef703a128,Tv Sony 29,Sony,3,7
39,4961ea5ddd29e7df7b4fb5dafe8b019033f4189f4590b4af3b7bbed210a55b07,0c234201dc15d79bcdce47097dc7307f3506f61b825b4cfda1895dd0cb6b37a7,Televisor Daewo 29 Pulgadas,Daewo,10,15
40,9417ff286f6b2106625ff0678629e8bda15d89c019559499eaaa3ab9b71d498c,c37553f765608cd37b6ceea8def51a06976cc1c2e14a7984d3f0b266f1d85453,Smart Samsung 32 Un32j4300 Para Repuesto,Samsung,6,13
41,7035cd17b19dc63aad850cd82bc2403203739b2b126012e1150dde45e709b7d2,1c56a5eabe2a5ef9de6fd9637fcf8d72a8f2915eda694da2a5f1e807fede66a1,Televisor De 24 Pulgadas De Tubo.,##REV,##REV,##REV
42,a03f3ab6ddbb9251cf12aac1e683202c1e1b295c583151c2970d9092e4136ae5,1c53c22c9bdd54e123a58c26118e7ffe99b50659a19c1c297a4bdf1c9d3aaea4,Televisor Led Ken Brown 39'' 3d  Usado Con Mínimas Detalles.,Ken Brown,14,23
43,2f951405e9dd5110501bd0bd10edaadc0cd2d29ed2975488ecedba3a9fdb2806,c2ad99e3a8eba4676da3edfdec3ed1e933480c7b8b451f06f13a59b195b5948a,Smart Tv Tcl L55p715 Led 4k 55  220v,Tcl,9,12
44,c362c9129a90f7191f8dbbe5fe728a33195f14719b38c3bfd6f3c2d95619a371,edb750d3c9aa43bbe32187436159665ef424060dc81aec13ff98417aa34cf904,Tv Monitor Bionica (leer...),Bionica,11,18
45,8e75556c3a268953fb404b1eae169ab2841833ee83d1713a0c882cee7e603ddf,691f4318df56fef6945e09607cf8dab7b5945fc3632c7d4699538116475a95df,Smart Tv 55  Full Hd Smart Tv K5500modelo: Un55k5500,##REV,##REV,##REV
46,a7422c07ee1c0852908b85e7be345188524ad10b21e371a047bbfe8986227bb3,543991320677f786f0e477646a472c0de8615ffbd575a49cb2713664f22fd368,Televisor LG 32 Modelo 32cs560-sd,LG,10,12
47,8f5771a1832453f7238c6c46544bcd5edfc6175407adc51b9e94a269c5bd522e,c173ac1f80086b547abf30c2577990830473c9acc1011c44a1909ded9619381a,Televisor Samsung 29 Pulgadas Slim Full Full Rebajado.,Samsung,10,17
48,dad1032478e840aba7a39745482521527c9de7008bbb64c29819f12502206e40,2cbc222391d47b94a2f891c6f2463a7cae89c0e5a412d5d6fe613ee32b3509d9,Tv LG 42 Mod 42le5550,LG,3,5
49,f4317c22b0a2a5a9cd358973e836ac1aaa17dd759a240dd7a4eb6fb9afc84439,063e53c8679504fba6fa47c493e9cf6f8b14df57c87d06cb61aa5d20d181a6a4,Samsung 85  Qn900a Neo Qled 8k Smart Tv 2021,Samsung,0,7
50,c897384f5b333787cc5a3d6cef978b0da505f2166e956b2c4362fba04fa38b5a,c2ec32a48414df7f071e31803081750fd90943df4b1603f1882d938f53d6e606,Smart Tv LG Ai Thinq 65nano81sna Led 4k 65  100v/240v,LG,9,11
51,6209febd796da0e84398afaa70264175247743644870058ea3162f922da6eb81,1cac009c4ea195af986491598d1e75ee0fe9dab489a342908782b35886257465,Televisor LG 50 Pulgadas ,LG,10,12
52,43b0f6fd881c3096aa4e2547ce74fe1d64dc32bf2a19139be1af1c38c9494aba,80a30b387d5a4cb06fdfcee7be72076ad783ac1393e892841e36735ee28fbb07,Tv Samsung Un40k6500ag Para Repuesto,Samsung,3,10
53,35604a44dd3bfd24ce3eba0a73096d2be570a3c25a319788a2c0c06520dba868,c451c814617783bfd7042bface77141f7a555016bd0eb10ed105c809b0d3a440,Tv. LG 86 ,LG,4,6
54,13f712efd5eaf9db180f8b1c83c3ec6cccfa845d4d85a093a0a1132132c272b5,59c14b3d6646c0849812ed9cf93325fb91752c2544793f63c2b9df2474b70df1,Tv Led Sanyo 39 Pulgadas ,Sanyo,7,12
55,9ec8932cb3c4d9fcd1b747aa81a5fd1a44c8c4f0f46e4bc23fbcea59d0831bd0,5208eea615b5e97bff13190c332e0f8c0a062b5650f45b9382dc0605b46efdf8,Smart Tv Philips 6800 Series 43pfd6825/77 Led Full Hd 43  ,Philips,9,16
56,94d6177a2ffb126c63da4775698cdfc5e3f001490bfddd5af1bd9bd77144af1a,63332ee27a15a9c6a2fba42485c5ddbae1f4bce35a5e9a81a74a91db61bc5523,Smart Tv 43 Pulgada Marca Philip Full,Philip,26,32
57,1c0d6183ca066bc8a951f6b8b2b6ac5bfbea3556898764adbc8406dbb116afe3,c7d25e2ed70ffc45ae143b09e849ed6a10c80b2543fcc1d4d96b69eb9476353c,Tv 40 Pulgadas Tcl Black Light Smart,Tcl,15,18
58,fb13b1707b175655691840333b6be5498b1a84c786a2b0915b016265310e298e,5d4cd1c2468e8fdf78e2d9ba4ad79431463090ba7c639647931150892851f17a,Tv Smart 32 Pulgadas,##REV,##REV,##REV
59,931690a422b914af1a1c54397a14f465602d5483b9e5947e50bdb3a5e827cf31,3e6f94b20cd1254ae3ae65585a1e5fd16e58cb95936668f4efb518eee66b3ffa,Televisión 29  Pantalla  Plana Hitachi,Hitachi,31,38
60,1f739dbc77bb1fc7b39d89a9d5345dbf6a46e40433379a685220313d0a57c569,f0a74e3e51d85e6f633f760aa9abe8c864ea53541b2326ad88f4b8e297c8a53b,Tv Smart 43 Pulgadas ,##REV,##REV,##REV
61,a5f3528357f18177a17db356b907c36f62fae9e9a2d0cb69a0e3756929652d8b,77ab1e8a8ccc1d80dae9208b26e0da63748e39254434fcad26c3de0eec70c544,Tv LG 32cs410 Lcd Hd 32  100v/240v,LG,3,5
62,f2fc4c3a1ff51cfd4b5e2c1f3be0aada574345181313453dc857ac4eaebce2fa,bddebecb9dc179c70ab6c48b8672ca645f57a0ad225051e3f984884ef39d4fee,"Smart Tv 32 Pulgadas Hdmi, Modelo: 32phg5102/77, Impecable",##REV,##REV,##REV
63,9ec8932cb3c4d9fcd1b747aa81a5fd1a44c8c4f0f46e4bc23fbcea59d0831bd0,54ab98e2b5e62548a793b599fed61ca3871f4c3398e6248cbe9c14e6d7a477e5,Smart Tv LG Ai Thinq 43lm6350psb Led Full Hd 43  220v,LG,9,11
64,f94d62e5bb0505ccb0053c6ef547bd393114842b7a402f149d099eecfe35c88f,4aac57034e750a7e8fbc9ef64baa4143d33ceaf9b14e84958a77bfb2b826c05a,Smart Tv LG Ai Thinq 50um7360psa Led 4k 50  100v/240v,LG,9,11
65,44aadffc61468e6569ad3b8625ad5bd2c20e5dd4b12832ad4ad6e3b2ed404482,e78d3bda01eae556475d0ce2c759eb3adc3356abae64a6b791daac48bf919429,"Oportunidad!!!televisor Philco,excelentes Condiciones!",Philco,24,30
66,6d3486561753fd09ae8d4611d9827bccd5f5e81e9c6f17443e72805646e825fc,420611056f0fbf77b7bec59e711c6d87a7b9fa989211ec34cd442cda8fd45bb0,Reparacion/firmware Philco Pld4016fi Reinicio/bloqueo Logo,Philco,20,26
67,5466ac398906bfe682c317357b2f0617f4f42a4334ceacb38c056bae752701d1,3192f81547acd1ad500d031d8363026e7125b93cd753447eaba8dbb83895337f,Televisor Admiral 29 PuLG,Admiral,10,17
68,3d00a32d90b6566bb2f7d46a437388c9cb35543b27bbe59cbc26e7c80defa088,c33322abcde969ffcc8d053661ed085f7deab5a2999288e22cb1902d994fc378,Tv Toshiba Con Control Remoto.,Toshiba,3,10
69,03b1812bc2c360eec0b85bcfb1c5735c5d636c81c84f0b589e2e8a737f7debfa,632ab319bff143df1e299091852cdc7d29ca6360ed86f260d0a925aecd162538,Tv 20 PuLG  Sony,Sony,12,16
70,022656bb1384ef72265f77226bf3dd4e033d61a7f388ee29dabc5a8a56ba59ea,9dbb673f105e86325e5e399d3fe5ab7bf64f5db5f40975ed7be818f1464c0989,Televisor Philips,Philips,10,17
71,5ca8778086f0c222ec33076c4dde6646c52f16c867468fd8ff3f697496f58508,94b7a24f4735defcb40b5565ff67d1b204de838531cdab5cdb3d70ef34c817f6,Tv Sony Bravia 40 Kdl-40bx455 - Full Hd + Soporte Para Tv,Sony,3,7
72,6917cca58cab101a6b86ac74428f576f1390f5a49207b1d57549d00332a743da,e8e9d24baa30690abd718656448cca8433cc7919db40f961fbb7d02d1f3bcc41,Smart Tv 43 Pulgadas Enova 43ds1 Netflix Youtube Bkp,Enova,21,26
73,e8440f83fc3af812da8bbd078adc8a9e186e4ead1634fec5a5b63859d2643f2d,5cc4ad06d774fccbb5e8928bc8f246b147dcecf03915bc3f17c3e285b8f99365,Smart Tv 55  4k Philips 55pud6654/77,Philips,16,23
74,0d2fc964fd5a783a07f9bc2c1e2c0bcd0b40c0d4005c1a70953c9cd3a7809907,cad7ceee410d3a98b09aa9c4405766a5f8202d48e9f2c64c4c22b3d251a0aabd,Smart Tv LG Ai Thinq 43  4k 43um7360psa,LG,9,11
75,b81ab8b1c1f7d1ed0a9cf768d785a61f4ba20ab260495c93bbf7204f4f12d645,78d3e441e4423bb4c61470e3b0ba829d95864e399f32b0b02798344ac8dd94e6,Televisor Crown Mustang 20 Funcionando C/c Remoto,##REV,##REV,##REV
76,892ad0ee691f35644b55abd6c8dbd9fe43c670cb193e4d24e6229f2946a89515,5dc55d87f6805161650de4936c18abd9443ee5822c16ce292956e686319184ca,Tv Tubo 20'' Telefunken Con Control Remoto Genérico + Mesa,Telefunken,13,23
77,a848dc3b19dbbeefb61ec23b9f2ddbd387d3bafb16048d12f2db5b7b1ede7c5f,0f43837ba22a0c2afedc0db242041c3da7de2706ccfa94d7c805bb06277d9c46,"Repuestos Tv Smart Samsung Un55k6500agctc Main, Fuente, Tcon",Samsung,19,26
78,548b4bdfacc5cf79930b765a2c86635375cb5de64bee7bf587cfa00db276da84,e083363dfad0e41d4d113ad07ef438fc74de0a725a1096f0678f510de226613a,Smart Tv Led LG 43 43un7310 Uhd 4k Hdmi Usb Netflix Ctas,LG,13,15
79,2aa919554becebb69e6f992135321d5610163ca4171c7d14e8a11a150f8404a0,f18e1694590e71c4ed2df5c4823a061686891140e9eb5188e0dc1f6a37453777,Televisor Sanyo 21 Stereo Sap Esc. Oferta,Sanyo,10,15
80,72ff1a5828f6aabad6a1ad5ba41fc3ef9496d400bbcaae327c209cfdbde8c8f0,9d34c67e1e1c9c07a62f1df325320151426908ec683e1483c2a36458dab70c15,Smart Tv Samsung Series 8 Un75tu8000gczb Led 4k 75  220v - 240v,Samsung,9,16
81,e28467539177155d84d6fbd9ee0e5cb5dc27f668dcfaf9bde5f2d2c975aa11d1,c4ef9a7ac19b48a854010c6f28b20b1a80304546241ec8df6756fb90a7a2e0f9,Smart Tv Samsung Series 7 Qn65q70tagczb Qled 4k 65  ,Samsung,9,16
82,edbca3f648271b82b7d98c92e001556ce125e1f97cbd747c3795b8b23590d41a,773b2883b3630accc065fea322da015681bf82e3ef60ecf3f66418fd2cf979db,Smart Tv 32 Pulgadas Candy 32sv1200 Hd Otero Hogar,Candy,21,26
83,33f6f3df7476a9803a7884685708a7b775fd3a0fc31f154b759d91dfcf51fc28,a5e082482a37d3cc9f3bc068af41ba9f1a48c173286f9b067eaf5d2ce9da3763,Smart Tv Hd 32 Pulgadas Philips 6800 32phd6825/77 Hdr Saphi,Philips,24,31
84,238c1d7acd40dcd46ce31f7077a7e9f4b435f82dd404ea92bf99834b2c2e9447,9867f7a7c00c9bb30b735d94cb8866af13bed8fa40c18563130cc7e214b65f0a,Smart Tv Philips 6700 Series 65pud6794/77 Led 4k 65 ,Philips,9,16
85,a2a06a1b592e6f4f6e7d22d33bbe3cc709ab8fc1eb1757035f4b788b6c7376ac,8beb56934a3e056b1a1078fe4c9761d5601ce175297d8ae2bd9d4546c4e9f7d6,Oled Smart Tv Sony 65 Pulgadas 4k Google Tv Netflix Youtube,Sony,14,18
86,30e53f603a66cbabc1fbf93ae73249f6c6d648966c52ddee335bb6fc53ba37e5,71472faffca938bedb3d72b63de648d66f076c4d9316b6ceac6d17c59be98c32,Tv Led Samsung 40 Pulgadas Full Hd,Samsung,7,14
87,9b3475a17a5dea50826a866606b09b4d69b2548ead1857b93bf15fa4caab80b0,89cca4160d989e9beefc3fcc19d7ef31120432092d2773cc93046b8311492a0b,Televisor Panasonic Tc-21fx32la,Panasonic,10,19
88,f772be67bb9925a4427dfe9206b6265beeeba2b946a3948c6758b8753fd02172,e34f635dcc3751ed4512f1d0f205d072ad53fa21e3c3de785b4795cfa6a66fcf,Tv Sony Kdl-40r485a,Sony,3,7
89,74be7c0aec5427c4456a3269d3dd7c3669c9e653b885fbaa88e37f8d5bce15c1,73170b6903817ef8fee6b3478664ac783790ae3d7a0f1f246ba2db412449779d,Smart Tv Led Samsung 32 Pulgadas Serie 5 C/wifi - Un32f5500 ,Samsung,13,20
90,312b351142c6b9a48e634a1da17102c3b411870a04bd33382c14cac0e4eb40ce,ae413424ffa7130b64e0e487b4700d2e449f3b4b9d276a1910e7d6cdd6d9e460,Tv Samsung. Color 21 PuLG. Pantalla Plana. C/control Remoto ,Samsung,3,10
91,edd72e7f75beb6dbd9e979aeaf75173636807f582abc4800e69ccd8563563a1a,f5ff472f0414b3b164ee177ffffb9164398eab44bb71ccac44a1ab961cdcf888,Smart Tv Hitachi Cdh-le40smart17 Led Full Hd 40  100v/240v,Hitachi,9,16
92,940bffbb8e812037fd51bba0cca38c9151bbecc3724b5ee84adbb792fc63061c,0f3f189b5c60808e5dc819cc15491b2c2f130afb65928aea0ea5e04338f38daf,Smart Tv Enova 43  Led Full Hd Netflix Fn,Enova,9,14
93,b152e15aa2a20c13bba21d3e73ef83f128f05ef19afe729eddda6e34f8726cec,6496bcfd9fa650c023c618adda717d3d54369f27e98a3df5dd72eb6117bf9145,Tv Led 32  Aoc,Aoc,11,14
94,26f24ecd249b7ac12b254e9d06153a60f4a7540c2e99b5ba08bf2b24e7b5550b,bc2cd5f8a960c96c447cf455f0f99cf8b69aed70483d8af38485bb06eff53b2d,Televisor Admiral  Tg-2900 A,Admiral,10,17
95,6e34a860ded8634bd2311f56c28e532fc01983e66944c7b85e369ffbe532a139,edde8e1db7a1ecf6ab510008ca00823022a85c2a57485dab633fe78a4d48ce12,Smart Tv LG 49 4k Hdr+,LG,9,11
96,557f918f291d50041ff90b3799c38e313ea8454bd0f1d964ed25e063cc6f3a31,ee448a372580d2e05772328b01e0946cd233ec9814a24ff79538712051e6b82c,Lcd Philco 32 Pulgadas,Philco,4,10
97,c1d0ed84390c47d23dcd7f9b6121543e44ac02227831751f2eb9e19fb522febc,6195d7439c79dbe7191097a40783c7c21e4823334766422225a8c9e7ada29573,Televisor Philips Full Hd  Lcd  42 Pulgadas ,Philips,10,17
98,ed1de905a2effb7c05fd45de445081da674829e328529fe003a2d1ec33cadbb2,ed27898799d202bab2ca98bd43afe508f337289d8f6bcee80d69dbffeaac12e6,Smart Tv Noblex Dk75x9500 Qled 4k 75  Black Series,Noblex,9,15
99,5b6b82233e7ad6ea3d1b34563d7a0bf40c7b92d18d495e6e484faf62b6ce8b7a,1c16349cd4d066cd8278234b1bcb1e8e9558c163ef0e00c6c15320e384b226cb,Televisor Admiral 29 ,Admiral,10,17
100,9fd650f9e182f99d1fac239decf39e6a1c8877c206413de59b20aa9aa02ae486,1b7532c49b2811f41e0fe8091547e1edcce173e07dc460ae329e5859c2e29047,Televisor LG 21'',LG,10,12
101,2ca4bf08248d5645bb089eae7c69938b36a3f9f6c74152ee72efae2566cd15cc,5ba0f126bd305cddf4de43e189c3c8c48c9bb09933931fcb8c93cc4f1ec6b73a,Tv LG 42 Lm 3400 3d + 4 Lentes + 2 Lentes Dual Play!!,LG,3,5
102,0eaa3d8359c01bbc9d9919c57d61c16d8df476eafa96c1423c8f7d08136db744,26c227dd457ce6fb0e120c9fec1b0ba01088ea3b2ef6df90f01c21936b4fd936,Tv Talent 42 Pulgadas Hd,Talent,3,9
103,888bcc43401816ee8247f86ad57cd3e7ecb0541e48cc6d404e916b64ca309bc7,e8b1125c931bbd7851506038336fe0ade9ffe6169f6721c3c1c93850bd1e1da6,Lote Televisores / A Reparar,##REV,##REV,##REV
104,a85e9a232cd5584675a8df86b66f2c94925e869c0cc1ca1b4ed9d76549a01589,62629bf0203ee36460741f273b347e24487d0730e17700a4ba81a4cd9061f077,Tvleds Telefunken 32   A Reparar O Respuesto,Telefunken,7,17
105,044955b424795bdcf55534f9a358912d356f834f8a71988ba8e947489a21e4e4,ecf4c09020c4af6ec54868d184f735338871f6734b2af051100afbd54bbd4f91,Smart Tv Sony Bravía 40 Usado Como Nuevo Impecable,Sony,9,13
106,9f7292e36b142c11c8dd723ae0da3d2d28edb45c203bf8e0de95dc2df319ca22,4b79aea763fafd718e4c42bdde6ea16a72870a8742ccc9abff2eb5798a933331,Tv Sony Bravia Lcd 32  Modelo Klv32bx300,Sony,3,7
107,5142f068013e3fab70dfa30cf2baf6e2bf57399c20c165d3aae24b08e6c93405,ab5459ea27e7ae701404c335d5e11188e81c796a4385d2981e4bc324cf5fbddf,Tv Samsung Q80a 85' 4k Uhd Qled Usa,Samsung,3,10
108,73fd817129b49cd5308d0c80d6a8b1acf4b645a2baf2a69affd2300048edd1d3,38d20a702888cb43747fe480bfc450ceb764ae39754e691dcbac2f9a8ca23cf8,Led Tv Samsung F5000 32 1080p Full Hd,Samsung,7,14
109,8fd50d15b75f8df144ac88d83c343ee3c5858423cedcdaf9e28d54ca800318c7,f0bda748d8b477d390ca18ab72407f5ab5d9fac3a10e896824bd3dd571800a62,Televisor Hitachi ,Hitachi,10,17
110,5ec7f3cb0f3b72805a0a233607cd7e0c8ed10ffef720899bf7a6136af810a2b3,97f08cc991ec98999010b45f9b92d7032d2d7e8b0b1cbc1ebc8488e3702e03a7,Man Rca 32 Led ,Rca,4,7
111,3334e632dce0f106b9afc10b970b4fa7466ddc99e0c3e23372deab227bacbf5c,20fa9ea5be6fb0d6a111f7fdb2580b7782734751b974c3f1504307c29cdc374c,El Smart tv LG 32 Pulgadas,LG,12,14
112,b0f0e2432d2081e2bab28034821d5317013e08084e68003d8c2eca9838f12e2c,bb3096a4966054738aaaf033ccc75ea6611e5b98ef36aa1beaeed4b3504a1946,Tv Tubo 21 Pulgadas Con Control Remoto Muy Buen Estado,##REV,##REV,##REV
113,f73c3a3ba49e6e3b9f2ae36f7f22d5f1a6db723ab3f4dd9334a4ca1c28ae70d8,1228b688634817e906541f843fb25338b69c5a9dd93711b7b49c27d5a8228f92,Smart Tv Samsung Series 7 Un50tu7000gczb Led 4k 50' Delta3,Samsung,9,16
